,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors,Target State,CNN Start,GA Start
68,50068,3,79,477,44,476,40,99588378105091057522880946910083440309213092095438024569304745925433470240118823039061308612493249751265980247182290491862041738987219579715855696752429447636349658663809086723719168,139234434662674448644559084992002310265814839028312459299666708301573266801775221531339277369168585607401013191277337685608368288018801879056235774570393414911770919626098082720430195474407,139234434662674440915484038957485620875111057164337770701789889192632289548158380055803037552222250123328536861827194321189749598637420088515435388542517073163427841408857988556250947780583
69,50069,3,160,374,103,382,86,17540313523422976908952522917742691455779753194902787081184022468801120845449598280448181265238148909932691675789616282705657336305858831190027371475412286120367969641201992464817926996875,25720611974538245511380767233643411819930635154779513350635868456495091139264928265877646441509727213812975964279021855846876600671317286739257302163302398882345093948262876707679347225190,25992554610651385074968457651236641730220335997773624257409913917659395934929819440764638972308407301148622421454750513199285748576663786806786049663660836384340897580648141381399726862950
70,50070,3,8,608,0,605,0,461742273874989512025246668308189403177071251706036152524338137046778020376566834593072389724880929589861722095616,139234637988958594318883410818490335842688858253435056475195084164391097296048201380303892608810408162007653192752937247998050089428369643740250919115317781894440051598812382861011319783423,139234637988958594318883410818490335842688858253435056475195084164391097296048201380303892608810408162007653192752937244547176916033087366898987057880744113102188248793338475847400470609919
71,50071,2,37,480,3,481,3,101978591875093326999815670765946021301278074597382861265058027163407087820528840785597639743627167273671579489617561484522447204204184588792381292894355553370151299279675556325213900800,136897630655435164921485425843785126107051980116141261077391635463184335223563942251605356212727918855480299119268122195195566819057298386174636416709278454942912758433086198684084443453433,136897630655435164921485425843785126107051980116141261077391635463184335223563942251623274170665341289164758657512669749420539983035175582453836329516988789912354045996133218630257300379641
72,50072,3,8,603,1,598,1,16996417036468266857724383694116935408594114779435170048710503132310098351667036070977997171876685675120830217647341785668553862924587315493576831193209490386012093454333648390045302784,139196396042522017854088016621328746701988634284763156948215423284182148083598631696519162002295740286510880291145144505890446030411885065641347181553263025054106840544870635540500122173439,139196396042522017854088016621328746701988634284763156948215423284182143040141725827981849686583668773059667352761203853550924933676535372222326883877099262822739948052339586477338432372703
73,50073,3,45,541,8,538,8,105785698018125836293717978928883893235500110571981180717550704175408436688760180759154317038975589880219176299360438688970234524157881695425888870263677725206485618121783142571822301708291,33312962371771160329301468417472398961164287537024655564214927114551972881689038993780469039783064528088796992846312593459935066821499924637122327622192971045549687673830095252806877118463,33312962371771160329301468417472398961164287537024655564214927114551972881689038993780469039783064528088796992846312593459935066821499924590354274530705790208939896333603559561356545687551
74,50074,1,168,342,28,342,27,54881440635868612937301533374861664961190468273272815130966873695032698540705064330345498093385053745683548970374946675828145340493160264832524243020289884040628410724007477517049406190114,498839818672573920783989486414562394068097187621256048543834585121991945283771215261248714679033935138818400309526436361062636996835932779096933898071676033457679182245276286945099188970,498839818672573920783985890798303161497863113261182927178339742704525540092885132265622327901627336018606973398415272077566495910720330698454488323566025273896708455848228150150911691498
75,50075,1,142,370,16,369,15,2448220492224793413697412506602091209942735865886908126864307210724956564146280742390830922715867359188744652644591871320728831727656061754993906790764305908282810829499439697581388006001,67559382138060583178356943473486324575876286184790674459734719333406806966616225971274306678687602266535665416117401415141644944385265979443939556796978352553456287546680649993756382493252,67559382138060583178356947072617360210433392433173846505884769535985461123075784186715364527943662727327353929656447921868531018018889229561078446331001064332907778516440671033554576505412
76,50076,3,148,376,102,378,82,30458000835476195462735762448189773049162011180320601975244393003405758980055715411152749521186966270295799945863290874517305899537842193520933427632581389737345786344130628892582109777513,97681412138448200374546590485987168057704005445802479307256116370814555742717774316503704951410253980506962482216599124769276253393000934750940845096315102747958585719793430492097707239722,132490071635687848954274814210970302541476108583370344359119470367931027384197371501447039527730800174691595385770582411514297345141822315497489647268651314496520770541156868738176692250666
77,50077,5,39,86,42,106,25,23127873375473623871430815730282450971797394123356568796956604237521056319736699295226869194121631645385935402859464239568739887732732062167956403807447395982085038873206664717162049961984,4355331954808050528598301435122553030413020322204752227735209465185080222031926511038149759280939499708412285211252322388325242028776207956207960140553829126322956453509210689975862951936,4491311580000404333049489832087537967699515845640212672858624562795101719123175675422480080703889250444669939907147477672695468907891333527904464656687598911432439111934958769275014217728
78,50078,5,104,68,84,64,74,272407673625618093594002165324548684857836792883518210603205736459160067233937681979545430418646773238423671394150133017406556430933970964379384758829152200208028769121480657665842610304,1631921580183803514529725667721455420352640077506867781243123434338815459397085581693101954084738220001473720421161147134403625090035266159078526385117708275067058261164594599856212934752,1631921580183803514529725667721455210855641172153788100398982837372469717493516113260788943548349411751114252660038697540804606810021063302464783873173388416251493495613814505984296616032
